"LocalFile","LocalPath","BestTokenID","BestTokenIDPadded","BestDistance","BestPixelMAE","SecondBestTokenID","SecondBestDistance","SecondBestPixelMAE","PixelMAEGap","ThirdBestTokenID","ThirdBestPixelMAE","Confidence","SuggestedFilename","ReferenceImagePath","MetadataName","OpenSeaURL","Notes"
"RE-001866.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001866.jpg","863","00863","2","11.0628","911","6","15.4102","4.3474","940","15.6299","REVIEW","Light-Cult-Crypto-Club-00863.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00863.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/863","Possible match. Review visually in review-gallery.html."
"RE-001867.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001867.jpg","675","00675","2","9.8444","436","9","10.4251","0.5807","538","12.8184","REVIEW","Light-Cult-Crypto-Club-00675.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00675.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/675","Possible match. Review visually in review-gallery.html."
"RE-001868.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001868.jpg","112","00112","1","5.3542","198","3","10.6849","5.3307","31","16.734","HIGH","Light-Cult-Crypto-Club-00112.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00112.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/112","Strong RGB visual match. Still review before renaming."
"RE-001869.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001869.jpg","876","00876","6","13.8509","690","9","16.9027","3.0518","672","16.9505","REVIEW","Light-Cult-Crypto-Club-00876.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00876.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/876","Possible match. Review visually in review-gallery.html."
"RE-001870.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001870.jpg","714","00714","7","18.6514","863","6","20.6475","1.9961","236","22.0293","REVIEW","Light-Cult-Crypto-Club-00714.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00714.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/714","Possible match. Review visually in review-gallery.html."
"RE-001871.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001871.jpg","82","00082","14","13.3551","611","14","16.2812","2.9261","800","16.8757","REVIEW","Light-Cult-Crypto-Club-00082.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00082.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/82","Possible match. Review visually in review-gallery.html."
"RE-001872.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001872.jpg","4","00004","4","10.4632","879","11","10.6377","0.1745","263","13.3271","REVIEW","Light-Cult-Crypto-Club-00004.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00004.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/4","Possible match. Review visually in review-gallery.html."
"RE-001873.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001873.jpg","322","00322","4","12.8818","497","7","13.152","0.2702","570","14.0345","REVIEW","Light-Cult-Crypto-Club-00322.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00322.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/322","Possible match. Review visually in review-gallery.html."
"RE-001874.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001874.jpg","376","00376","6","12.7497","85","6","13.7708","1.0211","582","15.3245","REVIEW","Light-Cult-Crypto-Club-00376.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00376.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/376","Possible match. Review visually in review-gallery.html."
"RE-001875.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001875.jpg","596","00596","7","17.5299","985","13","17.8835","0.3536","957","18.6536","REVIEW","Light-Cult-Crypto-Club-00596.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00596.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/596","Possible match. Review visually in review-gallery.html."
"RE-001876.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001876.jpg","261","00261","2","9.7891","210","4","12.7663","2.9772","199","15.4365","REVIEW","Light-Cult-Crypto-Club-00261.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00261.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/261","Possible match. Review visually in review-gallery.html."
"RE-001877.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001877.jpg","649","00649","3","5.8955","726","3","6.0127","0.1172","844","11.0104","REVIEW","Light-Cult-Crypto-Club-00649.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00649.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/649","Possible match. Review visually in review-gallery.html."
"RE-001878.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001878.jpg","699","00699","12","13.3369","646","11","15.1644","1.8275","294","23.6911","REVIEW","Light-Cult-Crypto-Club-00699.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00699.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/699","Possible match. Review visually in review-gallery.html."
"RE-001879.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001879.jpg","119","00119","19","26.5046","50","22","35.8418","9.3372","234","42.195","NO MATCH IN TEST SET","Light-Cult-Crypto-Club-00119.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00119.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/119","No close match among the reference range used in this test."
"RE-001880.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001880.jpg","111","00111","9","17.4899","782","12","26.1309","8.641","789","26.7314","REVIEW","Light-Cult-Crypto-Club-00111.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00111.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/111","Possible match. Review visually in review-gallery.html."
"RE-001881.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001881.jpg","524","00524","11","32.6771","424","14","34.5075","1.8304","70","36.4912","REVIEW","Light-Cult-Crypto-Club-00524.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00524.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/524","Possible match. Review visually in review-gallery.html."
"RE-001882.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001882.jpg","715","00715","3","11.1152","126","5","21.2301","10.1149","235","21.4925","REVIEW","Light-Cult-Crypto-Club-00715.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00715.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/715","Possible match. Review visually in review-gallery.html."
"RE-001883.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001883.jpg","180","00180","10","13.8428","246","7","14.125","0.2822","943","18.0508","REVIEW","Light-Cult-Crypto-Club-00180.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00180.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/180","Possible match. Review visually in review-gallery.html."
"RE-001884.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001884.jpg","620","00620","15","54.3275","595","18","54.7142","0.3867","153","55.612","NO MATCH IN TEST SET","Light-Cult-Crypto-Club-00620.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00620.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/620","No close match among the reference range used in this test."
"RE-001885.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001885.jpg","628","00628","11","14.9531","780","15","16.3063","1.3532","59","17.6517","REVIEW","Light-Cult-Crypto-Club-00628.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00628.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/628","Possible match. Review visually in review-gallery.html."
"RE-001886.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001886.jpg","908","00908","6","5.36","530","10","7.0413","1.6813","882","12.0319","REVIEW","Light-Cult-Crypto-Club-00908.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00908.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/908","Possible match. Review visually in review-gallery.html."
"RE-001887.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001887.jpg","715","00715","10","17.1696","752","9","17.8405","0.6709","429","19.9727","REVIEW","Light-Cult-Crypto-Club-00715.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00715.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/715","Possible match. Review visually in review-gallery.html."
"RE-001888.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001888.jpg","833","00833","6","5.2087","465","4","10.2673","5.0586","29","10.9242","HIGH","Light-Cult-Crypto-Club-00833.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00833.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/833","Strong RGB visual match. Still review before renaming."
"RE-001889.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001889.jpg","461","00461","3","18.7604","147","5","22.5716","3.8112","183","23.7754","REVIEW","Light-Cult-Crypto-Club-00461.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00461.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/461","Possible match. Review visually in review-gallery.html."
"RE-001890.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001890.jpg","833","00833","4","4.1891","465","8","10.0667","5.8776","29","11.0902","HIGH","Light-Cult-Crypto-Club-00833.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00833.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/833","Strong RGB visual match. Still review before renaming."
"RE-001891.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001891.jpg","376","00376","5","7.5326","827","9","15.4395","7.9069","87","16.5146","REVIEW","Light-Cult-Crypto-Club-00376.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00376.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/376","Possible match. Review visually in review-gallery.html."
"RE-001892.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001892.jpg","379","00379","4","13.931","487","3","18.2327","4.3017","926","19.1868","REVIEW","Light-Cult-Crypto-Club-00379.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00379.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/379","Possible match. Review visually in review-gallery.html."
"RE-001893.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001893.jpg","795","00795","8","17.2819","441","14","18.5137","1.2318","85","18.612","REVIEW","Light-Cult-Crypto-Club-00795.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00795.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/795","Possible match. Review visually in review-gallery.html."
"RE-001894.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001894.jpg","338","00338","5","10.3005","754","9","23.7773","13.4768","714","23.8906","REVIEW","Light-Cult-Crypto-Club-00338.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00338.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/338","Possible match. Review visually in review-gallery.html."
"RE-001895.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001895.jpg","93","00093","0","14.1367","176","4","19.2074","5.0707","498","22.735","REVIEW","Light-Cult-Crypto-Club-00093.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00093.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/93","Possible match. Review visually in review-gallery.html."
"RE-001896.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001896.jpg","130","00130","4","10.1992","511","9","11.8757","1.6765","697","15.7015","REVIEW","Light-Cult-Crypto-Club-00130.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00130.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/130","Possible match. Review visually in review-gallery.html."
"RE-001897.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001897.jpg","361","00361","7","13.377","514","6","15.5046","2.1276","222","16.4525","REVIEW","Light-Cult-Crypto-Club-00361.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00361.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/361","Possible match. Review visually in review-gallery.html."
"RE-001898.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001898.jpg","315","00315","13","29.7565","589","12","30.7035","0.947","191","31.9974","REVIEW","Light-Cult-Crypto-Club-00315.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00315.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/315","Possible match. Review visually in review-gallery.html."
"RE-001899.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001899.jpg","567","00567","11","11.1589","859","7","11.7451","0.5862","737","12.3643","REVIEW","Light-Cult-Crypto-Club-00567.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00567.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/567","Possible match. Review visually in review-gallery.html."
"RE-001900.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001900.jpg","191","00191","4","13.5303","141","2","13.5609","0.0306","379","14.1924","REVIEW","Light-Cult-Crypto-Club-00191.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00191.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/191","Possible match. Review visually in review-gallery.html."
"RE-001901.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001901.jpg","70","00070","0","0.6019","377","7","12.0391","11.4372","739","16.9798","HIGH","Light-Cult-Crypto-Club-00070.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00070.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/70","Strong RGB visual match. Still review before renaming."
"RE-001902.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001902.jpg","939","00939","15","14.9551","450","10","18.0342","3.0791","747","20.1214","REVIEW","Light-Cult-Crypto-Club-00939.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00939.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/939","Possible match. Review visually in review-gallery.html."
"RE-001903.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001903.jpg","471","00471","3","22.5166","432","3","23.5244","1.0078","846","24.6803","REVIEW","Light-Cult-Crypto-Club-00471.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00471.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/471","Possible match. Review visually in review-gallery.html."
"RE-001904.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001904.jpg","83","00083","7","11.3197","105","6","25.7236","14.4039","363","25.9115","REVIEW","Light-Cult-Crypto-Club-00083.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00083.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/83","Possible match. Review visually in review-gallery.html."
"RE-001905.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001905.jpg","745","00745","5","14.6507","260","7","16.4701","1.8194","748","21.7253","REVIEW","Light-Cult-Crypto-Club-00745.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00745.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/745","Possible match. Review visually in review-gallery.html."
"RE-001906.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001906.jpg","244","00244","16","42.3135","56","15","42.319","0.0055","138","43.9515","NO MATCH IN TEST SET","Light-Cult-Crypto-Club-00244.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00244.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/244","No close match among the reference range used in this test."
"RE-001907.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001907.jpg","42","00042","5","8.2393","598","7","11.5892","3.3499","416","13.2956","REVIEW","Light-Cult-Crypto-Club-00042.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00042.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/42","Possible match. Review visually in review-gallery.html."
"RE-001908.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001908.jpg","347","00347","3","12.0537","808","2","12.6471","0.5934","432","13.3418","REVIEW","Light-Cult-Crypto-Club-00347.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00347.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/347","Possible match. Review visually in review-gallery.html."
"RE-001909.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001909.jpg","274","00274","3","12.1995","937","2","15.9307","3.7312","541","19.2786","REVIEW","Light-Cult-Crypto-Club-00274.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00274.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/274","Possible match. Review visually in review-gallery.html."
"RE-001910.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001910.jpg","116","00116","7","20.5456","164","8","21.7868","1.2412","687","22.4873","REVIEW","Light-Cult-Crypto-Club-00116.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-162610\reference-images\Light-Cult-Crypto-Club-00116.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/116","Possible match. Review visually in review-gallery.html."
