"LocalFile","LocalPath","BestTokenID","BestTokenIDPadded","BestDistance","SecondBestTokenID","SecondBestDistance","Confidence","SuggestedFilename","ReferenceImagePath","MetadataName","OpenSeaURL","Notes"
"RE-001874.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001874.jpg","85","00085","6","376","6","REVIEW","Light-Cult-Crypto-Club-00085.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00085.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/85","Possible match. Review visually."
"RE-001875.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001875.jpg","561","00561","4","957","5","REVIEW","Light-Cult-Crypto-Club-00561.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00561.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/561","Possible match. Review visually."
"RE-001876.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001876.jpg","261","00261","2","667","3","REVIEW","Light-Cult-Crypto-Club-00261.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00261.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/261","Possible match. Review visually."
"RE-001877.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001877.jpg","182","00182","1","723","1","REVIEW","Light-Cult-Crypto-Club-00182.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00182.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/182","Possible match. Review visually."
"RE-001878.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001878.jpg","294","00294","5","504","9","HIGH","Light-Cult-Crypto-Club-00294.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00294.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/294","Strong visual match. Still review before renaming."
"RE-001879.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001879.jpg","985","00985","19","119","19","NO MATCH IN TEST SET","Light-Cult-Crypto-Club-00985.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00985.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/985","No close match among the small reference set used in this test."
"RE-001880.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001880.jpg","21","00021","5","801","6","REVIEW","Light-Cult-Crypto-Club-00021.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00021.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/21","Possible match. Review visually."
"RE-001881.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001881.jpg","544","00544","8","393","9","REVIEW","Light-Cult-Crypto-Club-00544.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00544.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/544","Possible match. Review visually."
"RE-001882.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001882.jpg","715","00715","3","38","4","REVIEW","Light-Cult-Crypto-Club-00715.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00715.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/715","Possible match. Review visually."
"RE-001883.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001883.jpg","1","00001","5","246","7","REVIEW","Light-Cult-Crypto-Club-00001.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00001.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/1","Possible match. Review visually."
"RE-001884.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001884.jpg","620","00620","15","406","16","NO MATCH IN TEST SET","Light-Cult-Crypto-Club-00620.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00620.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/620","No close match among the small reference set used in this test."
"RE-001885.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001885.jpg","981","00981","7","365","8","REVIEW","Light-Cult-Crypto-Club-00981.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00981.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/981","Possible match. Review visually."
"RE-001886.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001886.jpg","908","00908","6","20","7","REVIEW","Light-Cult-Crypto-Club-00908.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00908.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/908","Possible match. Review visually."
"RE-001887.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001887.jpg","526","00526","3","806","5","REVIEW","Light-Cult-Crypto-Club-00526.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00526.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/526","Possible match. Review visually."
"RE-001888.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001888.jpg","465","00465","4","29","5","REVIEW","Light-Cult-Crypto-Club-00465.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00465.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/465","Possible match. Review visually."
"RE-001889.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001889.jpg","461","00461","3","147","5","REVIEW","Light-Cult-Crypto-Club-00461.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00461.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/461","Possible match. Review visually."
"RE-001890.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001890.jpg","833","00833","4","289","8","HIGH","Light-Cult-Crypto-Club-00833.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00833.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/833","Strong visual match. Still review before renaming."
"RE-001891.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001891.jpg","85","00085","5","376","5","REVIEW","Light-Cult-Crypto-Club-00085.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00085.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/85","Possible match. Review visually."
"RE-001892.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001892.jpg","93","00093","2","926","2","REVIEW","Light-Cult-Crypto-Club-00093.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00093.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/93","Possible match. Review visually."
"RE-001893.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001893.jpg","795","00795","8","85","9","REVIEW","Light-Cult-Crypto-Club-00795.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00795.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/795","Possible match. Review visually."
"RE-001894.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001894.jpg","350","00350","4","714","4","REVIEW","Light-Cult-Crypto-Club-00350.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00350.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/350","Possible match. Review visually."
"RE-001895.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001895.jpg","93","00093","0","508","0","REVIEW","Light-Cult-Crypto-Club-00093.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00093.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/93","Possible match. Review visually."
"RE-001896.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001896.jpg","907","00907","4","130","4","REVIEW","Light-Cult-Crypto-Club-00907.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00907.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/907","Possible match. Review visually."
"RE-001897.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001897.jpg","722","00722","2","878","2","REVIEW","Light-Cult-Crypto-Club-00722.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00722.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/722","Possible match. Review visually."
"RE-001898.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001898.jpg","544","00544","8","793","11","REVIEW","Light-Cult-Crypto-Club-00544.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00544.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/544","Possible match. Review visually."
"RE-001899.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001899.jpg","859","00859","7","694","9","REVIEW","Light-Cult-Crypto-Club-00859.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00859.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/859","Possible match. Review visually."
"RE-001900.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001900.jpg","541","00541","0","868","1","REVIEW","Light-Cult-Crypto-Club-00541.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00541.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/541","Possible match. Review visually."
"RE-001901.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001901.jpg","70","00070","0","344","6","HIGH","Light-Cult-Crypto-Club-00070.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00070.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/70","Strong visual match. Still review before renaming."
"RE-001902.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001902.jpg","450","00450","10","737","10","REVIEW","Light-Cult-Crypto-Club-00450.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00450.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/450","Possible match. Review visually."
"RE-001903.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001903.jpg","765","00765","1","899","1","REVIEW","Light-Cult-Crypto-Club-00765.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00765.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/765","Possible match. Review visually."
"RE-001904.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001904.jpg","138","00138","6","105","6","REVIEW","Light-Cult-Crypto-Club-00138.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00138.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/138","Possible match. Review visually."
"RE-001905.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001905.jpg","544","00544","4","46","5","REVIEW","Light-Cult-Crypto-Club-00544.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00544.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/544","Possible match. Review visually."
"RE-001906.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001906.jpg","403","00403","12","397","13","REVIEW","Light-Cult-Crypto-Club-00403.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00403.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/403","Possible match. Review visually."
"RE-001907.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001907.jpg","42","00042","5","160","5","REVIEW","Light-Cult-Crypto-Club-00042.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00042.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/42","Possible match. Review visually."
"RE-001908.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001908.jpg","7","00007","1","214","1","REVIEW","Light-Cult-Crypto-Club-00007.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00007.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/7","Possible match. Review visually."
"RE-001909.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001909.jpg","230","00230","1","132","1","REVIEW","Light-Cult-Crypto-Club-00230.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00230.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/230","Possible match. Review visually."
"RE-001910.jpg","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\RE-001910.jpg","120","00120","4","276","6","REVIEW","Light-Cult-Crypto-Club-00120.jpg","D:\github\ron-english-light-cult-0001-1000\data\generated\light-cult-image-match-powershell-only\run-20260514-150810\reference-images\Light-Cult-Crypto-Club-00120.png","","https://opensea.io/assets/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/120","Possible match. Review visually."
